3619
15636
15641
12167
3602
12177
12191
18428
10319
15655
14469
14470
19583
15657
5233
10865
8265
10317
10856
2223
1302
3600
12203
1290
12178
12186
8269
17570
10316
14463
12210
3581
11710
19420
5243
5236
2224
13489
10320
18429
19595
4890
8404
8400
17557
14467
2148
12201
5229
10845
10851
15651
18427
17562
3231
15645
17152
5234
15637
13299
12197
14465
14055
19593
13420
14951
4884
3589
10871
13418
17063
8401
15653
17561
1291
19579
17923
12193
8268
10858
5244
19459
8273
5238
15665
1299
8413
17567
12174
7848
9642
8403
3618
10862
15643
10844
10864
10869
3601
636
8399
10873
10859
1303
2225
5227
10853
12170
13419
19591
10872
17555
8407
12211
15659
17568
9637
10846
12871
17556
12208
10866
18430
10321
12184
15632
8270
3620
12196
12179
10854
13417
17260
1190
18423
3184
8414
1300
17565
10847
17151
3599
1293
9638
5232
10855
19600
17146
3582
12190
19594
4881
12171
10857
3608
8274
13300
8406
17262
19601
11711
8256
19602
10322
19431
7461
5231
3588
17259
19946
3613
8411
8402
7462
1140
12180
3598
13421
10870
19584
13317
10863
19596
15640
12194
12182
17566
8397
19580
12168
8415
17574
11712
19581
18424
9641
12188
12861
12185
15650
15635
3584
15656
13318
10860
17558
4886
12183
12163
19589
19587
3614
3617
15638
15664
12200
17572
8408
12192
8409
19586
19944
15647
8266
3612
12198
5230
12165
19598
8405
10852
19578
10867
8410
8260
4883
2222
12166
15634
4889
19597
13319
10318
4882
5239
19585
19592
14466
15663
13487
3615
1139
7849
12209
15644
8272
13321
19582
12206
10875
10848
12866
3610
3611
637
3616
17263
12176
15660
3606
15646
17265
13490
10850
15654
15649
15666
12175
12164
9640
19599
4885
10868
3609
8412
17569
13320
8416
10849
17264
12187
15642
15658
14176
19945
17922
4887
8396
12189
14950
12199
13322
4888
12169
5228
8271
17573
19429
15648
15652
3604
19588
15639
15662
15629
1294
18426
12195
17064
19430
10861
14057
17560
14177
12172
20093
5235
12204
3607
1301
17559
13423
13488
17062
5237
9639
10874
12207
4178
12205
17261
17563
12202
5242
12404
8398
17266
5240
14468
15661
17571
17554
12181
1292
12173
3605
8267
19590
13422
17564
14471
5241
15998
18431
